0.97171, 42.875
0.90379, 42.881
0.82051, 44.429
0.76936, 43.274
0.75713, 41.408
0.70421, 41.414
0.68204, 36.604
0.58530, 36.615
0.58065, 35.035
0.54007, 34.732
0.45618, 30.170
0.41256, 27.872
0.37761, 27.149
0.35842, 24.641
0.26504, 23.591
0.25565, 21.600
0.22657, 21.416
0.20492, 18.931
0.17518, 16.885
0.17173, 14.924
0.14917, 14.158
0.14446, 13.194
0.14449, 12.080
0.12350, 11.562
0.12354, 9.7777
0.11128, 8.9539
0.10997, 7.9839
0.095174, 6.1833
0.095203, 5.1831
0.10117, 4.0482
0.11058, 3.3928
0.12531, 2.9196
0.14084, 2.7441
0.17158, 2.4459
0.21164, 1.8435
0.23504, 1.6290
0.26527, 1.4394
0.29936, 1.3176
0.30067, 1.0947
0.32201, 1.0022
0.32729, 0.91750
0.40043, 0.72276
0.44103, 0.73549
0.52038, 0.58973
0.56171, 0.60546
0.66001, 0.52559
0.80086, 0.46846
0.96788, 0.41025
