0.011207, 4.5323
0.012003, 4.4939
0.012734, 4.4841
0.013574, 4.8255
0.013573, 4.2544
0.014469, 4.8251
0.014469, 4.2207
0.014938, 15.229
0.015423, 4.9012
0.015423, 4.1543
0.015923, 15.348
0.016440, 4.9395
0.016440, 4.1214
0.016974, 15.166
0.017524, 4.9780
0.017524, 4.1210
0.018093, 15.225
0.018680, 4.9776
0.018680, 4.1044
0.018981, 10.981
0.019286, 15.223
0.019912, 4.9771
0.019912, 4.0558
0.020233, 10.822
0.020558, 16.211
0.020558, 14.293
0.021225, 4.9766
0.021225, 4.0395
0.021671, 10.798
0.021914, 16.210
0.021914, 14.291
0.022625, 5.0353
0.022625, 3.9917
0.022990, 11.463
0.022990, 10.186
0.023360, 16.208
0.023360, 14.178
0.024117, 5.0547
0.024117, 3.9914
0.024506, 11.644
0.024506, 9.9477
0.024900, 16.335
0.024900, 14.065
0.025708, 5.0542
0.025708, 3.9910
0.026122, 11.643
0.026122, 9.7529
0.026542, 16.462
0.026542, 14.064
0.027404, 5.1339
0.027404, 3.9438
0.027845, 11.688
0.027845, 9.1568
0.028293, 16.461
0.028293, 14.063
0.029211, 5.1335
0.029211, 3.9125
0.029681, 11.872
0.029681, 8.9775
0.030159, 16.459
0.030159, 13.951
0.031137, 5.1330
0.031137, 3.9275
0.031639, 20.197
0.031639, 12.012
0.031639, 8.7671
0.032148, 16.458
0.032148, 13.840
0.033191, 5.1325
0.033191, 3.9272
0.033725, 20.195
0.033725, 12.011
0.033725, 8.6975
0.034268, 16.652
0.034268, 13.677
0.035380, 5.1320
0.035380, 3.8655
0.035950, 20.513
0.035950, 12.010
0.035950, 8.5272
0.036528, 16.716
0.036528, 13.462
0.036528, 7.3424
0.037713, 5.1315
0.037713, 3.8651
0.038321, 20.138
0.038452, 12.421
0.038320, 8.3056
0.038937, 16.714
0.038937, 7.1421
0.040201, 5.1716
0.040201, 3.8647
0.040848, 20.189
0.040653, 12.788
0.040848, 8.0579
0.041505, 16.713
0.041505, 7.0299
0.042852, 5.2120
0.042852, 3.8644
0.043542, 20.161
0.043542, 12.990
0.042852, 8.0362
0.044243, 16.711
0.044243, 7.0016
0.045678, 5.2115
0.045678, 3.8488
0.046414, 20.185
0.046414, 13.023
0.047161, 16.775
0.047161, 6.9188
0.048691, 5.2110
0.048691, 3.8033
0.049475, 20.183
0.049475, 12.987
0.050271, 16.973
0.050271, 6.8369
0.051902, 5.2105
0.051902, 3.8029
0.052738, 20.181
