0.040461, 15.563
0.043245, 11.172
0.050374, 6.8339
0.053586, 15.515
0.052026, 5.9730
0.055607, 10.963
0.063248, 7.3202
0.063326, 5.6116
0.066224, 16.914
0.066268, 14.578
0.069014, 11.923
0.067985, 10.199
0.076129, 7.6421
0.076234, 5.3616
0.079114, 17.160
0.079167, 14.373
0.078503, 3.5697
0.081904, 12.108
0.082496, 10.027
0.086475, 20.582
0.086059, 3.1783
0.089011, 7.9781
0.092004, 17.409
0.092066, 14.131
0.092364, 5.1474
0.092444, 3.9271
0.095327, 12.426
0.095395, 9.8767
0.096805, 19.575
0.098971, 2.9850
0.10190, 8.2106
0.10489, 17.917
0.10496, 14.012
0.10527, 5.0079
0.10586, 4.1509
0.10855, 25.369
0.10822, 12.535
0.10830, 9.5543
0.11188, 2.8520
0.11479, 8.2826
0.11295, 17.868
0.11787, 13.516
0.11656, 4.7801
0.11820, 4.3791
0.12031, 30.933
0.12037, 25.373
0.12057, 12.827
0.12120, 9.2600
0.12318, 2.6582
0.12799, 8.5975
0.12581, 2.2411
0.12715, 1.9010
0.13374, 30.762
0.13057, 25.473
0.13399, 13.506
0.12965, 2.5203
0.13428, 1.6574
0.14055, 8.9755
0.14463, 1.4752
0.14664, 30.071
0.14347, 25.477
0.14861, 9.0021
0.15562, 1.3598
0.15954, 29.990
0.15636, 25.774
0.16692, 1.2566
0.17243, 30.023
0.16925, 25.925
0.17984, 1.1535
0.18531, 31.946
0.18534, 28.988
0.18215, 25.929
0.19276, 1.0680
0.19820, 31.951
0.19824, 28.581
0.19826, 26.083
0.20567, 1.0031
0.21109, 32.232
0.21113, 28.180
0.21116, 26.087
0.21858, 0.95293
0.22238, 32.175
0.22335, 27.090
0.23149, 0.90528
0.23693, 27.316
0.23849, 32.181
0.24439, 0.87490
0.24983, 27.165
0.25139, 32.063
0.25730, 0.84312
0.26272, 27.014
0.26428, 32.068
0.27020, 0.81249
0.27562, 26.788
0.27879, 32.074
0.28311, 0.78747
0.28851, 27.023
0.29168, 32.079
0.29601, 0.76321
0.30779, 32.827
0.30891, 0.73970
0.32069, 32.832
0.32182, 0.71283
0.33197, 32.588
0.33472, 0.69088
0.34487, 32.717
0.34762, 0.67537
0.35937, 32.848
0.36052, 0.65832
0.37065, 32.727
0.37343, 0.64170
0.38633, 0.62729
0.38516, 32.858
0.39923, 0.61146
0.40123, 38.459
0.39806, 32.489
0.41213, 0.59944
0.41413, 38.136
0.41256, 32.869
0.42503, 0.59102
0.42702, 38.361
0.42545, 32.874
0.43793, 0.57941
0.43991, 38.587
0.43996, 32.880
0.45083, 0.56640
0.45281, 37.505
0.45285, 32.885
0.46373, 0.55845
0.46571, 37.511
0.46575, 32.890
0.47663, 0.54904
0.47788, 71.574
0.47860, 37.517
0.48187, 32.896
0.48952, 0.53978
0.49131, 71.585
0.49149, 38.318
0.49452, 34.049
0.50242, 0.53221
0.50420, 70.783
0.50438, 39.061
0.50765, 33.796
0.51532, 0.52175
0.51687, 69.874
0.51727, 39.216
0.52150, 34.295
0.51733, 32.723
0.52822, 0.51442
0.52977, 69.885
0.53017, 39.222
0.53246, 34.065
0.53978, 46.921
0.54112, 0.50720
0.54220, 70.201
0.54306, 39.528
0.54525, 34.200
0.55257, 66.889
0.55268, 47.197
0.55402, 0.50008
0.55577, 72.258
0.55595, 39.534
0.55921, 34.964
0.56547, 66.899
0.56557, 46.936
0.56692, 0.49166
0.56866, 73.309
0.56885, 39.541
0.57211, 35.069
0.57836, 66.719
0.57846, 47.347
0.57981, 0.48614
0.58156, 73.321
0.58120, 39.546
0.59126, 66.349
0.59136, 47.490
0.59271, 0.47932
0.59445, 73.332
0.59141, 39.551
0.60416, 65.792
0.60425, 47.497
0.60561, 0.47395
0.60735, 73.343
0.60431, 39.557
0.61705, 65.803
0.61784, 46.355
0.61851, 0.46863
0.62024, 73.565
0.61720, 40.018
0.62994, 66.001
0.63005, 46.173
0.63141, 0.46205
0.63313, 74.210
0.63170, 39.722
0.64284, 65.448
0.64294, 46.181
0.64430, 0.45818
0.64603, 74.221
0.64298, 40.031
0.65573, 65.458
0.65584, 46.188
0.65720, 0.45175
0.65892, 74.233
0.65910, 39.810
0.66863, 65.468
0.66873, 46.793
0.67010, 0.44541
0.67181, 74.244
0.67200, 39.817
0.68152, 65.478
0.68139, 47.181
0.68300, 0.44041
0.68471, 75.110
0.68489, 39.596
0.68862, 45.248
0.69442, 65.488
0.69450, 48.835
0.69589, 0.43547
0.69760, 75.121
0.70097, 45.297
0.69778, 40.057
0.70731, 65.125
0.70740, 48.471
0.70879, 0.43059
0.71049, 75.133
0.71387, 45.175
0.71068, 40.524
0.72021, 64.764
0.72029, 49.223
0.72169, 0.42698
0.72339, 75.145
0.72676, 44.925
0.72357, 40.530
0.73310, 64.774
0.73318, 49.940
0.73459, 0.42219
0.73628, 75.156
0.73966, 44.676
0.73808, 40.538
0.74600, 64.415
0.74607, 49.947
0.74748, 0.41865
0.74918, 75.168
0.75255, 44.555
0.75258, 40.429
0.75889, 63.875
0.75897, 49.955
0.76038, 0.41396
0.76207, 75.611
0.76523, 93.423
0.76545, 44.435
0.76548, 40.320
0.77179, 63.703
0.77186, 49.963
0.77328, 0.41049
0.77496, 75.622
0.77812, 94.242
0.77834, 44.442
0.77837, 40.326
0.78468, 63.712
0.78476, 49.971
0.78617, 0.40705
0.78882, 76.768
0.79102, 93.988
0.79124, 44.448
0.79127, 40.332
0.79758, 63.722
0.79765, 50.122
0.79907, 0.40363
0.80182, 77.347
0.80488, 94.327
0.80413, 43.950
0.80416, 40.339
0.81047, 63.008
0.81001, 50.034
0.81197, 0.40140
0.81471, 77.556
0.81680, 94.017
0.81703, 43.416
0.81705, 40.345
0.82337, 62.658
0.82290, 49.851
0.82486, 0.39803
0.82761, 77.765
0.82947, 94.880
0.82994, 41.284
0.83777, 89.070
0.83627, 62.489
0.83311, 49.857
0.83776, 0.39469
0.84039, 77.698
0.84355, 97.292
0.84214, 41.324
0.84987, 87.069
0.84916, 62.499
0.84760, 51.724
0.85066, 0.39138
0.85547, 100.84
0.85573, 40.945
0.86163, 87.331
0.86205, 62.330
0.86103, 51.844
0.86355, 0.38699
0.86782, 101.33
0.86863, 40.834
0.87453, 87.344
0.87495, 62.340
0.87393, 52.050
0.87645, 0.38375
0.87803, 100.77
0.88152, 40.376
0.88452, 86.362
0.88785, 61.817
0.88790, 52.150
0.88935, 0.38162
0.89092, 101.36
0.89742, 86.375
0.90074, 61.299
0.90148, 52.233
0.90224, 0.37842
0.90382, 101.38
0.91192, 86.062
0.91364, 60.669
0.91368, 52.340
0.91514, 0.37525
0.91671, 101.39
0.92482, 86.734
0.92654, 59.420
0.92658, 51.360
0.92804, 0.37210
0.93771, 86.747
0.93944, 58.586
0.93947, 51.811
0.94093, 0.36793
0.95234, 57.929
0.95237, 51.084
0.95383, 0.36381
0.95221, 87.426
0.96039, 57.935
0.96527, 50.223
0.96673, 0.35973
0.96511, 87.440
0.97817, 50.231
0.97963, 0.35671
0.97961, 88.798
0.99106, 50.816
0.99253, 0.34970
0.99412, 88.983
0.99900, 0.31553
0.99903, 0.28468
0.99906, 0.25980
0.99909, 0.23709
0.99911, 0.21637
0.99912, 50.531
1.0006, 0.34576
0.093654, 22.163
0.084132, 23.254
